"","N.C.1","N.C.2","N.C.3","N.C.4","N.SP3.1","N.SP3.2","N.SP3.3","N.SP3.4","E.C.1","E.C.2","E.C.3","E.C.4","E.SP3.1","E.SP3.2","E.SP3.3","E.SP3.4"
"17362869",5.58791085256618,6.2127815579984,7.0245958606507,6.59964350959958,7.24012700333087,6.54166216464109,6.93201059680146,7.95608974651392,7.35987284194888,7.49953725653173,5.46380792823955,7.12943370400913,7.09324902605406,7.91234232361993,8.55923279960989,8.69671354292312
"17359055",6.03499663618625,6.29366703117198,6.30029097868176,5.9821155304553,5.5466612032073,5.58487657654754,4.91550853929603,4.97928318687768,6.3022776963654,6.29490286473644,5.54571958610719,6.33811239341171,6.13391831283435,5.52766395354584,5.04290920769181,4.99775559386876
"17357815",6.05268546712664,6.31133201043077,6.39435789442888,6.22328182069985,4.90214735293817,4.3872850475359,4.80084421753172,5.29334639780671,6.21668272321448,6.11647566093393,5.65534571892237,6.37907633750456,4.03442318832386,5.04956605241814,5.13012817743578,5.49052959580638
"17356563",5.3157105338183,5.23594484084429,5.87095950482381,5.67809184358442,4.4019721453634,4.21812031490268,4.25873011225344,4.65177283594124,5.61208055807699,5.74490901207788,5.02305530173627,5.89287192853468,4.77429182063818,4.40297425349168,4.88045937196792,4.89088207083985
"17287555",3.45170335030858,3.41926698739582,3.59304268852524,3.35567525676317,3.07979241371734,3.21094098886111,3.42542602572958,2.91109513226649,2.82386100910983,2.6529925104144,2.97919851525517,2.87338796334088,3.09316802692933,2.73925027468972,2.56099627378634,2.77328154755459
"17254395",4.94350998272174,5.25552899482955,5.27777062025479,4.95419593894555,4.46679661589997,4.70900600351806,4.55539888874784,5.14707770928627,4.90423614488241,4.77340576679362,5.24055568497216,4.96568288203418,4.92832831644303,4.16920186907676,4.34857771015554,4.59737929205396
"17324001",3.70856357557449,3.89738458419865,4.36112806529618,4.05946512539519,3.7411313177078,3.7475029864246,3.88388097039262,4.06225483193833,4.33226194286605,4.29068994858781,3.37300451546925,4.20518980461818,3.54569541187096,3.69075564929193,4.24914948384147,4.01047497231085
"17458362",3.38124786876054,3.73836668296393,2.30754036478483,3.46335596345634,3.73504619421169,2.77068511588997,2.38352419862062,2.4807869081821,2.60937642444315,2.51217251871974,2.64232335488021,2.60195059670152,3.28911133737496,3.00636263947803,2.70238135383345,2.58804998996943
"17212199",5.91585742789734,6.43294386210186,6.61259367091505,6.30205063931142,5.43474928523514,5.39831690484315,5.13420004544906,5.43100149513319,6.39347936712469,6.25927206030779,5.29250167983461,6.63067939331326,5.78901962485387,5.16820924015504,5.07860646381076,5.23155992553443
"17467128",4.5122898200754,4.79554053089364,5.07458297647218,4.74426057404115,5.08051988001422,5.45578281652013,5.34427877784009,5.65482765063441,4.99298781574475,5.12757605434613,3.54830229942778,4.95253152867735,5.24383278178771,5.46029769249849,5.69768893058963,5.5565969265388
"17374245",6.30146693624552,6.05737977548081,6.10670030491923,5.92224914968978,5.89098123376902,5.48853434782223,5.76082055213658,5.86805677644696,5.71251657798761,5.7940571846178,5.30096206810453,5.90312008161986,5.48291998192369,5.3639494069968,5.52032725528029,5.29339824543942
"17382350",4.94555561757881,5.1699903639316,4.76081513943973,5.09366801825539,4.83359256393807,4.3407149319863,5.20152992562108,5.17003237356628,4.6763951965838,4.65831014913924,4.67831295401689,4.36788303568503,4.47690831371526,4.97317004762697,5.08442845219604,5.00501432094172
"17460831",2.49246997583884,3.3672428523225,3.28380553440297,3.64013246775345,3.30429920682832,3.54835012752788,3.26787496068527,3.3296252322857,3.49045193115266,3.29340420304217,2.85889292827836,3.73909054024984,3.54691392816251,3.06549228016922,2.99899252263811,2.92546696255754
"17364176",1.4231730822338,1.40948030307284,1.322467479954,1.64270562188101,1.93422225739303,1.34736671128573,1.60281258322666,1.04701690544135,0.868144096310075,1.16622729059288,1.86818793067172,1.50781493127509,1.1004388063023,1.4279414911536,1.64471409145961,1.71942888689641
"17347650",4.08631393535177,4.11759033446283,3.27384173705535,3.92920693882083,3.98939623267907,3.28632624730334,3.05018491087742,3.14185838778996,3.84259689777899,4.10012856539428,4.27962204806832,3.83042005572676,3.97527364539696,3.82580911607847,3.70080591411577,3.44479917109119
"17295038",5.22741811479022,5.23648663282381,5.80652248301253,5.25233282903539,5.71952045545022,5.71639213078862,5.85886142881571,6.06614656012665,5.76535997262697,5.6685595141692,4.58356468064072,5.72827458306228,6.17433920824109,5.89301294705377,6.18807696539106,6.26394306377587
"17479736",8.45471931929062,8.70752653423343,8.71329111293621,8.40208268154113,7.93150286659109,8.11498782577929,7.57491384648705,7.75137044932069,8.81548124531669,8.71057297121495,7.91220774835048,8.90906870602591,8.16631476508656,7.66104868653275,7.72723715346581,7.72039866881097
"17368171",4.55462009158614,4.35226156594675,4.02924695202335,4.52836694811007,4.14768971440448,4.11699820130271,3.98138571760087,3.8200778115819,4.51231959846711,4.4482842178449,4.73198422645271,4.31763203952827,3.97338449343076,3.97851844201569,3.53179400394384,3.86135640705702
"17292050",3.4280149108618,2.20069729082967,2.94176838746919,2.55556105588678,2.3248085170175,2.5940594087006,2.13515883950139,1.8690062408685,1.88096462618423,1.85267510173029,2.633163859127,1.95337494949241,2.03031676647021,2.07299966191389,2.05576116526148,1.90452497860714
"17450952",3.76362120545466,3.18395019801389,3.14896655862881,3.66934528699041,3.76403182937357,3.25315164372608,3.33841416556834,3.62291299574912,3.0792246147231,3.21301246647954,3.48830902614905,3.69141841408595,3.29766334784147,3.86053106744333,3.44945648435531,3.44708458914424
"17375742",3.4399142015179,3.77371540158807,4.00758588846041,3.86304499570783,3.9110282765267,3.5428136061472,3.67158646393705,3.83894370037261,4.02208436026753,3.89670521053361,3.52286837183704,4.09169614717869,3.40696063632761,3.20431070663051,3.46165394958886,3.59897801095149
"17353183",3.77271847788597,4.22181194528957,4.35167691020352,3.86553876330504,3.80790046632624,4.14340988384966,3.76058406344393,3.82896508180498,3.34072614550481,3.10124683136658,2.34941638311029,3.11241336000607,3.05663680909235,3.11840910209386,3.74716511531027,3.35465389900621
"17470095",2.64131446800508,3.10420154474492,3.09158507738505,2.88292207293403,3.16436742198126,3.01695750615318,3.42201528168059,2.93829327203119,2.96639955542336,2.72354940646065,2.94682656696936,2.61721243878328,3.06871995786007,3.02125496170326,2.45824489931906,2.49652333748777
"17402438",7.36726816246109,7.397881865672,7.75143018253855,7.3309081684964,7.51712228053631,7.82863147721255,7.84065656836523,7.71442977614963,7.65127475138196,7.71153381998332,7.11264837681168,7.6587305091948,7.82306873731881,7.96947564785778,7.63310772687478,7.80150551665386
"17488179",3.87556553784496,3.73517937032645,3.73490430684466,5.01871251250256,4.07183393194996,3.7028680180722,4.00586806608363,3.33156116471362,3.51227982488908,3.5019052441919,4.61847537790692,3.69003923489831,3.29744506760229,3.19471631269782,4.07903200706993,3.43357846177043
"17400788",5.14867908110079,4.58940448352314,4.55902328297799,4.73118240285694,5.62137169701316,5.39614541654232,4.6155120583099,4.47947663358785,4.63031735399021,4.9217245631723,4.38930957999563,4.65654777176489,5.29689285917714,4.9145214808173,4.42169520162664,4.18693495137542
"17446322",4.483520572512,4.35534000282847,4.13136772810621,4.19964349903028,3.19985183160193,3.18682502933772,3.13716541198126,3.21159761822943,4.33995572424032,4.32215991757503,3.66807115250576,4.71142853481628,3.6500799244696,3.28216189205909,3.02110685800207,3.04457124124324
"17259235",4.18415599225422,4.3597077674329,3.62966507002517,4.00891119535903,4.52337189486094,3.88155027722939,4.12766968551222,4.33680778187908,4.3525227646361,4.08149894017294,5.03505620761377,4.43569568105275,4.49087491048163,4.88949712508627,4.9978847438128,4.73605627080274
"17323828",3.06493848086058,3.04285387854231,1.43891133516605,2.58762071768675,3.03238832144175,2.12697263033695,1.99007990181137,2.05964506682978,2.30932340249683,2.25971938201295,2.33050280903128,1.8270497321349,3.25111488481534,2.63884166023297,2.0695973778456,2.2476938212202
"17213990",5.84388924880521,5.8656613617698,6.42716759250475,5.78240707906137,5.61118067808455,5.50687191617233,5.7514521443957,6.10619018475583,6.18561829352945,6.02100656443284,5.01406938986191,5.88377022026377,5.21153337159306,5.47583438451328,5.78967257033947,5.96782093468486
"17289602",3.53498589777811,3.82988610495633,3.00256483664195,3.33196717819359,3.26050637257724,2.82453470008917,1.99684139909368,1.79458030161821,2.89802720576764,3.2892549454727,2.58387495000546,3.43056318030002,3.02700009028353,2.47292292994243,2.40398485621865,2.46280616094676
"17536818",7.19689706581264,7.06813203905486,7.03794008130889,7.21118618044465,6.52386434732979,6.15783690182091,6.27873225709015,6.51101449595772,6.46355118798182,6.73133409373037,7.36795735831389,6.9521990116098,5.97333548251858,6.23871900607118,6.20794120524232,6.34887572046791
"17261825",4.29430518052724,4.91799955117916,4.74508484372854,4.57497245322134,4.64789582287914,4.46548957919189,4.41268408936457,4.53405537646571,5.14841142136563,5.23363002640289,4.21185142313399,5.12094080910359,4.92917364487403,4.69972582835287,4.63629540015551,5.06611083686209
"17469414",6.0452240946828,6.37129355836108,5.61516431472733,6.11846832360233,5.88200435883708,5.48411779501851,4.78864628661779,5.01749810340736,5.74604594402966,5.83829230320623,6.09347058174546,5.93532484794545,5.70361931123082,5.35787906221843,5.34834458339074,4.7227417464097
"17215839",6.72764270725753,6.54133646679771,6.90648402033422,6.64420158200824,5.9347195021423,5.90942549549781,6.07340333219269,6.3866353204668,6.85781727080553,6.69862909147121,6.80663241541557,6.95570514589911,6.35065376050572,6.15582453818208,6.22718471237119,6.19078265263112
"17302141",5.30818241552845,6.05067113319762,4.89664674454379,5.09287484153297,5.42754415654028,5.07777221737715,3.80417011949621,4.05343734786442,4.78946200993483,5.01294488633038,4.90356423699561,5.00082599460208,5.01197135519253,4.5433894748279,4.57993383228361,4.46226514788492
"17362831",4.74048993150475,4.54816494549453,4.85540780297595,4.76750285806532,4.9954342413925,5.50380545469237,5.4189891700237,5.22538359542662,4.83593738539751,4.68958557089308,4.30158088209366,4.45507462505976,5.22683079731984,5.21308158176342,5.46109821645135,5.5781843533546
"17503446",3.5250531367867,3.85310923841399,4.16865249976206,3.92559309239635,3.85362076606053,4.06490238627605,3.50386910981599,3.69230616518185,4.16011354166615,3.95165671051609,3.32757068383725,4.08273144121058,4.06658986591951,3.78337376960989,3.69450082338086,3.55038853105988
"17393336",6.09030866622788,6.14038214690058,6.50343832206331,6.36173403212928,6.0630578156667,6.18465868645736,5.98894350399167,6.3114281142385,6.66236461530543,6.52293414305258,5.97260528333693,6.58269398952599,6.60136669441477,6.15350109744856,6.51784176887678,6.36233856995508
"17365493",4.12783516352795,4.38712465255176,4.62330755318094,4.40794652401509,3.76083903735627,4.1132902820646,4.30054292814852,3.97595913758943,4.45649109280585,4.72559334284243,3.83201109897818,4.75974478251818,3.85962522160501,4.05403277472521,4.3562653516183,3.9435356386369
"17234667",6.39629773942011,6.54508381312114,6.9087271862403,6.70121396862773,6.36432578193532,6.56346607427376,6.48596077636872,6.98040770394993,7.07416909781547,6.98768302741287,6.04017301115499,7.15162883739311,6.98458077249009,6.62787121854874,7.12200314153167,7.14759622730665
"17454627",8.48625308963956,8.3429732203576,8.38330768722001,8.14805760048915,7.85483752108952,7.87243340752459,7.66886929922246,7.69784855239582,8.35327366811979,8.38958019072442,8.39683754999982,8.3474787183618,7.70167212429514,7.99348473659146,7.64077935133963,7.681083651619
"17229212",5.87229565284565,6.25606757204404,6.38936002105226,6.45512283902945,5.56341411383419,5.34126199243529,4.54733144467573,5.43402528877308,6.49943399740313,6.2982160711203,5.76364628852148,6.72651171580628,5.81135451286722,5.17653223606021,5.65563723240658,5.72516754824205
"17412534",3.25116065703051,4.00159602262139,4.68255305471042,4.1827013809685,3.79941221902233,3.38647018100657,4.13516085522877,4.3956391704737,4.2614397184723,4.43831467976287,2.64948044347209,4.32585381269112,3.82666032786348,3.9652394983729,4.2599815396171,4.29215007591217
"17423792",6.70754887389128,6.41467720948207,6.38569170883688,6.58087781756848,6.963854617474,6.9647291179969,6.83077690869887,6.64177635683525,6.44947899605958,6.4640425235564,6.27289304253091,6.596122616524,6.67732975887517,6.99633066688218,7.06297955277168,6.88306400828792
"17377621",3.06438305261485,2.78459546186377,3.22187134552737,3.07444685498248,3.10939766054897,3.04948590911134,3.38618114430367,3.52724699145469,2.98314662297762,2.90006937368202,3.59394422108106,2.91637785385317,3.42220451245386,2.75202962721383,3.09426733132647,3.57226463834077
"17217022",1.93844954850362,2.50708389164225,1.4142926606077,2.11496436883686,2.98523895463657,2.13676126358576,2.282825685352,2.13954246254541,1.46328146906156,1.74120999426369,1.89080235194062,1.6460356331045,2.42775292812448,2.01399517123367,1.98389122584014,2.35985268595168
"17356339",3.92601356578239,4.26036528689124,4.20004305742955,3.55570899520797,3.21096476187671,3.8475561261089,3.63966144946293,3.63259381739485,4.68142426927409,4.2411710780639,3.16711677794114,4.13272530477484,4.12591180525107,3.39569845438686,3.67099584105187,3.76812733667291
"17307969",3.84239921334325,3.36844530931886,3.15803380944442,3.36282918057431,3.31024807083129,2.91082607358151,2.69715280720599,3.22698570550117,3.11993358544979,2.74888916452358,3.32607772668497,3.5291407982778,2.94929003839913,2.83969921873872,2.67666742401465,3.01253017054875
"17241799",2.21576837711717,1.82528163741063,1.82805762828234,1.49288133603975,1.92674540213083,1.46842423265521,2.1302111565736,1.82790059643654,2.14497867341237,1.27475091687974,2.06015322677534,1.32902414231003,1.77760728483701,1.58865574225007,1.71755844564382,1.91146513611406
"17217283",7.57049258532924,7.32029609879003,7.64729883833403,7.67076594491013,8.07997301858097,7.9014751825906,8.46725563053453,8.61781074376351,7.54046283954419,7.41605219057026,7.12204207737041,7.54710689024402,7.74250508370613,8.29205685715961,8.48912807767378,8.25730463436637
"17318794",2.7666630939421,3.81226056028465,2.65521057889749,2.52945719485631,2.97355999034579,2.35441823213559,2.1098924771217,2.1098924771217,2.37997544770832,2.7693558334353,3.38722967925883,2.69174019434365,2.10507371750256,3.27859935943583,2.63685078688355,3.18554132658493
"17461807",6.30132089950938,6.44502179813878,6.47069464932114,6.50598955550777,7.09556281092167,7.3329887746799,7.1153384100162,7.11265292015561,6.56606431556631,6.64310510356457,5.85399526320116,6.79381867061314,7.61843680285661,6.88677391434771,6.74128282928914,6.58957701403134
"17491378",4.6986102312578,4.40226768847537,4.19380268094103,4.36367192536772,4.47302629013284,3.97354483929834,3.4711190537545,3.59678491243635,3.88694820786317,4.26117716718493,3.95148040381917,4.32440770837587,3.80542437920647,3.777615610873,3.30996853432525,3.38789951231601
"17361153",3.48013936354012,3.60560050113459,2.51457963053985,2.87096911555385,2.94384609846114,3.22659578086741,2.85512517960964,2.66024180643952,2.49879018404893,2.63131704088792,3.20052555488661,2.52535909507744,3.05296101151294,2.46377389143919,2.75369767549248,2.51525181855928
"17222825",9.03234090371661,9.21343725806831,8.71303251007965,8.96671971379177,9.23596900908746,9.18372118544806,8.87760258453335,8.60690837411825,9.07577328547366,9.11710447444067,8.56521847948831,9.13512874429747,8.9094543346981,9.32117682948191,8.60966832454027,8.62145008207861
"17380044",3.51403775956598,3.81226056028465,4.08923818365591,3.34574094171269,3.74685779431462,3.63619984418231,4.29639734139082,4.08482430382932,3.7672132856079,3.77340315076871,3.59290966506483,3.84991479560125,3.92744304585674,3.84816255916701,4.17868735401558,4.30334570530549
"17412653",3.72654115984002,4.13287116031897,4.55080525531566,4.61968832576846,3.98238295458325,3.81274285128231,3.75120651569193,3.68926841530169,4.56565179205292,4.3214721513099,3.9967560528062,4.20835208968722,3.77934027303032,3.80698498581914,3.80615397632104,3.77462115324109
"17437937",5.62002661665263,5.84710530064345,6.26745081639925,6.01429685852535,5.50852818822228,5.86640630100985,5.84510596367467,6.03851196419257,6.06803346699803,6.08010722728597,5.03048562802578,6.2057427025389,5.89611673231339,5.80092193161868,5.58791460287792,5.91814904661951
"17337872",5.09968769293245,4.77851126839124,5.1527283350755,5.0162989124671,4.23915535882342,4.46068748603812,4.25322416648164,4.25937998730694,5.15470441430536,5.08063893544947,4.8753151645775,5.00078277351014,4.58627766506287,4.49756787337222,4.35839741444731,3.84515820436001
"17385030",3.77167758875604,4.58679644853592,4.87112825831882,4.73028770435221,5.23223630487069,5.3776936172415,5.08069315463061,5.23393434648597,4.93548368731747,4.80832232648471,2.98707083117283,4.70659845691584,4.94974601987889,4.92830015250562,5.20902249935508,5.35099782139289
"17463973",3.41562654936682,3.99500533785802,2.81746326414902,2.93729557388347,3.48254932001924,2.58066380949876,2.08580548534016,2.13894282039462,1.98501444127292,2.21181480609099,2.80661131217224,1.99089794868191,2.3631159685794,2.27247906613992,1.9547700738755,2.01890398870321
"17510726",1.98102647184168,2.8137388075038,2.77447392606183,2.46427781984951,1.78854351280639,2.31010051787148,1.9451128211984,2.31425176761676,2.48158782457069,2.37472675180239,2.15146929116757,2.8951637008165,1.86591832397621,2.41434516195482,2.19729389030079,2.32781814849859
"17508151",5.50981720720387,5.4708359575176,6.07457252214418,5.73789941943842,5.20907125265664,5.43741713451814,4.94977562585749,5.22125559329847,5.98611310530286,5.96584275563769,5.22454007173446,5.91174455568536,5.23362065598414,5.02730073890234,5.26302177338586,5.19747874926644
"17503708",5.56759350546851,5.9295830218539,5.61614162421029,5.62932511530395,5.21224969777757,5.15773363149098,5.13549502978802,5.01949281337349,5.7257806949794,5.91186380106164,5.85342500930251,6.12594692568119,5.36189485463811,5.42303969320179,4.77204357233216,4.97119274718203
"17517481",5.66172459780262,5.81688025673505,6.19332331964509,5.59922734599432,5.86728918038709,5.75656590323091,5.90524903393303,6.23667530172811,6.14157786259989,6.28180337070523,5.39132246094743,6.16986474009074,6.2334976593897,6.05439398095302,6.29890643952414,6.37306390296604
"17405746",1.66359558401728,1.3964301388136,1.78172171348165,1.27432985131512,1.65886624153516,1.75657796544446,1.44970340100428,1.26215338968325,1.04930890140816,1.07707050330696,1.69835478304379,1.24486838579799,1.24958539676385,1.55167163003808,1.17310747175222,1.26598228179756
"17362953",3.05959113576817,3.04643816749606,3.01444408892966,3.03982917183758,2.89624887259861,2.39145353485593,2.84823074908427,2.76598765632815,3.6851443865905,4.32095574918075,3.77294110446146,3.9094750640994,3.39890302599901,3.36575136647727,2.94459746260824,3.42702754661048
"17525379",5.53411805413663,5.27902488027499,6.03454568928008,5.49356749893366,5.09395990321046,5.07527822291621,5.37456317715449,5.59809338173335,5.69255508711742,5.64032829171298,5.11998480835265,5.8210526665151,5.0454660793471,5.50582415548775,5.23813488647171,5.3766119460102
"17370612",4.09995386943553,4.25561411414284,4.34387744048371,4.33575510305599,3.80991094848822,3.8467330776757,3.72151767541006,3.28818027518928,3.96760412670596,4.55027012326474,4.38238719795392,4.54557778638905,3.77935346164929,3.85753904288629,3.67089626273636,3.56152113117646
"17292084",2.37555348837231,2.98814081454527,3.05723684971615,2.28676935519612,1.97051207836536,3.03652806868012,1.85027546799964,2.15621933720266,1.39041176658203,1.36073641522045,1.87168853446801,1.96421062633584,1.94875374702175,2.11200279788341,1.96421062633584,1.72768538041642
"17242747",6.11985326529463,5.91296143798091,6.00299007639486,5.84519438844015,5.67328652571595,5.90754801992359,5.49877060056826,5.62991898591649,6.07078974437612,6.20460631494927,5.39284918245563,6.02336814108991,6.17369454287438,6.09221801240662,5.61128349729361,5.89689608713908
"17211131",3.85684072630827,2.83868927148749,2.34752644132989,4.21158021837827,2.94953716565005,2.41903861599626,2.11222127141368,1.91498736546514,2.69508168501877,2.39231177046207,3.0386300556717,2.63812996556838,1.8128686666618,1.97785038396928,2.47566662714701,2.23561729062528
"17319364",2.17132851355428,3.03580766516169,1.89810804989943,2.83851245199251,3.46898507389281,2.39834787014177,2.04686071726156,2.53825738720747,1.9123929742534,2.22418292190875,2.90113746953432,2.41958918778085,2.72627346097154,3.74624578279441,3.13751488639425,3.78009454432709
"17457184",2.19292288041264,1.91342339621924,2.21166413873837,3.00444992019685,2.17756012452018,1.89381934971105,2.1453164669529,2.00720603806105,1.80448268467772,1.68122242714002,2.2402919845724,1.69389112431117,1.57125424042055,1.48836309178716,1.8465233858706,1.88608523194555
"17530669",4.81701254143633,4.18433834769974,5.43825672391227,4.97392623580492,4.05266298685071,4.79534249595029,4.64343186388799,4.48254804676568,5.37689866255026,5.21876935645093,4.06054402334542,5.05118533999274,4.61362198504882,4.48319971414578,4.58012878801011,4.38910807580572
"17480568",5.53271287133282,5.88716205256458,5.70282908192191,5.97870992916696,5.57348205872596,5.58159546014144,5.0847551112371,4.93527881665789,6.43859040804765,6.34925494448517,6.84628311863198,6.28871254224442,6.3989859189557,5.39234494884065,5.54549149122155,5.69505039485611
"17296388",5.85101383297486,5.72301749322331,5.58247474872079,5.75511740599862,5.01456886939848,5.19531889155018,4.85858318486184,5.00639709223943,6.18359872963249,6.09704151790626,5.50684829224622,6.03881623852028,5.90380420705372,5.91442626587879,6.08646499011005,6.04064376882055
"17478998",5.59737187179637,5.87697813263111,6.25369521363391,5.89619595561495,6.10891338691984,6.55115878395914,6.6937908153252,6.68350085269651,6.32271261075372,6.22567207609234,4.96950235109419,6.2482234301355,6.41727171421525,6.185900475083,6.73193073927705,6.89885148400928
"17315686",3.88545934310188,3.43231212688104,2.63502747648909,5.10864301249341,3.54682728661244,2.9299629549581,2.6092899498408,2.15503553768005,2.60715801426255,2.66199983789417,3.94999153905787,3.08968515574831,2.65696723736002,2.61606163501133,3.51083513353657,2.76877353988286
"17327264",1.33045666719856,1.85899634700225,2.59133379906907,2.10688897787196,1.54802481533358,2.16626609452983,1.52185834772997,1.63054059889526,3.13342838678741,2.89804587267841,2.43899919185897,2.62006859118554,2.21950200788181,2.71201323733617,1.98164726099412,2.10538360213479
"17292276",6.2521440731968,6.34709379202364,6.05841905685649,6.21553356361795,6.94142311474233,6.83799686053522,6.81602765881617,6.91845014348099,6.11944292240217,6.28082241205123,5.78114868378088,6.10285123654126,6.69290793382778,6.46528640631424,6.55482482277807,6.66692395984418
"17377498",5.97325265467155,6.12585083424242,6.08295798062966,5.64043780852742,4.96164113397505,5.10289740779105,5.1022167644778,5.25799072968299,5.7887336969053,5.72955833810536,5.0472638635114,5.96530655247488,5.12820006790885,4.83361741134223,5.05503606042586,5.23792237443252
"17539303",6.14122544407217,6.00665195440802,6.19452352181057,6.00009532177022,5.40700805660858,4.92302620105767,4.54288181311625,4.96950288148709,6.23223095210748,6.21982720773977,5.80289079170588,6.1806858275104,5.42541004559688,5.00930677652271,5.158078258579,5.08748981103308
"17281721",7.71560891043846,7.62282250562559,7.61549626293998,7.46096285852966,6.77689634939077,7.26460836738428,7.05607151463621,6.84792929698439,7.60274709444321,7.71029020081652,6.79515462816613,7.76687649888239,7.31159684173264,7.09289923315459,6.74848321546896,6.68696856783463
"17527532",5.16777542485183,4.81304231919764,5.38023971100562,4.909174256606,4.29241878685342,4.68434134722586,4.21433686024124,4.55250103447733,5.54349896651547,5.0987536900724,4.55211944542689,5.28551635791813,4.88041828970009,4.48678398334741,4.40435234511773,4.57644048898476
"17309644",4.54925096828976,4.20189819600961,2.38415550177601,3.45096931789932,4.53140606159833,4.17646643722083,2.55398716285117,3.11392492892403,2.88539180743369,3.35412922358107,3.23945160480479,2.90700663812553,4.6614566127379,3.9135091778684,3.65333244250586,3.38294329876484
"17402905",6.93143643607243,6.86013341370899,7.21064411433755,6.84228482776381,6.48368676068914,6.58514403707414,6.31180397304622,6.51463590302497,7.11453711823474,7.09178134991832,6.49703655810701,7.20667565310822,7.01602192535522,6.69544384135572,6.47031548390909,6.41636147262139
"17406908",5.45886302096857,5.32031982592019,5.52670960367977,5.66759343821187,4.74923408273724,5.24529097347742,5.77024385057097,5.67748754368358,5.50767498429533,5.097515572143,4.82415617101165,5.60020414766217,5.03172340028215,4.72194751705974,5.7812949287979,5.4916521883873
"17329316",6.11584460952763,6.26247477119045,6.10919427876103,5.74697281567311,3.50159392763434,4.20584394650942,3.04471415713513,3.23493924735249,5.41206876667731,5.80641286322438,6.29144955397369,6.02450962473393,4.9813062158176,3.59942435796633,4.05930328336136,3.45565704453643
"17318083",6.93285806280746,6.33455010488805,5.81737980872587,7.67334306178923,6.07224975896496,4.83080872654473,5.01597915912191,5.21608703699518,5.83169951578789,6.41071393478262,6.46826517014226,5.99419083903484,5.60384544172585,5.97794948666687,6.27283464425787,6.58496194089418
"17286818",6.50318523542295,6.68368821633947,6.68602352865468,6.5065448972895,7.23523719080704,7.65899384943025,7.3150073568816,7.15499355572574,6.55120136604321,6.3858028592401,6.4525642803126,6.65483936722716,7.56467435662306,7.20640410581275,6.83570179369058,6.97358463197138
"17329023",3.48516056150367,5.66548432471918,1.92603176002654,2.69696821503897,2.39664720030196,1.82827283988888,1.97012061255831,1.30042071376474,2.62340718555563,4.44132009410996,4.51689301869556,5.99847070880258,3.26008537909162,3.87624655774293,5.11872082591552,2.0576118531976
"17546119",4.63772917980508,4.68218255218433,5.37557073467728,4.97176335668117,4.48350831447494,4.99381834650311,3.72900125006161,4.44389259630797,5.09732436355381,5.24357051016813,4.45100168918935,5.01557968589926,4.85311407811062,4.67054313270623,4.33134659050312,4.29095724153545
"17379808",6.46782972204742,6.80441361416895,6.88828925941975,6.79931619305187,6.42386330811311,6.03074411334814,6.30551009495588,6.67405538163713,6.72045610305742,6.77717898371001,5.55268821671272,6.77666980390256,6.19708125686022,6.34528442107953,6.48065946470266,6.73850263277531
"17502626",2.74785562403566,3.09817337522253,3.08541043467821,3.05488565425365,2.49007930441043,2.95089567882967,2.74688431836618,2.61283609547956,3.06815422532244,2.78850483195749,3.13268642127844,2.50393187665124,3.09179092448758,2.36760989382701,2.63309888457832,2.42489223357803
"17355790",4.45008077077707,4.78827411010372,5.23256921039282,4.75232859147937,5.69227782188206,5.78915572507663,6.00299294392348,6.25915033400006,4.83645489354217,5.12349284298151,4.4402378224707,5.07694870266461,5.34047350882443,5.1846367956547,5.42721483513923,5.28268756158956
"17254916",6.11523501477626,5.99781570203034,6.30764523055235,6.04186303638655,5.79594527815485,5.53228778920494,6.09918993565746,6.38797854456085,6.18236656020716,6.39419611097586,5.26217671902291,6.44700497441934,5.38133245447575,6.02296907640752,6.33886450000761,6.4548768442792
"17302889",5.48446777930245,5.93822847823514,6.05222909006854,5.74394984640305,5.08014527726886,5.59395345364461,5.39035627701486,5.46908166198141,5.99328955262364,5.95084138216646,5.77972408509812,5.88889457817214,5.66236641025207,5.33440090867888,5.15850820252278,5.30016131705772
"17270848",3.89666840620731,2.46732667434546,2.28035721438079,3.1548683302284,2.85011567725024,3.0262563119946,3.66155409578298,2.77202707366966,2.9228635119263,2.5369119447763,3.749489863028,2.76773861973313,2.06748911743536,3.28435015410937,3.03202421397321,2.61946709927347
"17212269",7.20546078666882,7.20047360467712,7.40294723960455,7.40620615587943,7.24977114656591,7.44393064306307,7.59655073149073,7.58789362873383,6.35490152546246,6.79536661689957,5.91923241355525,6.85641007942682,7.01433049599834,6.88044233080655,7.25162900217445,6.85915185710162
"17376563",6.40591649826531,6.14909521825894,6.53834758639156,6.49535609193943,5.72924067018945,5.71018124829667,5.5359312903075,5.6714453276762,6.22590617743475,5.96994530505204,6.35458960746948,6.32319583190037,6.12105671286044,5.55322046199189,5.23702910791522,5.60685599751277
"17331533",4.74228079760707,4.04390433350125,4.75917260692373,4.62296350312718,4.77017569274973,5.09171534910978,5.15251856163979,5.34424883655795,4.70694709485853,4.46022213479892,3.34332811999452,4.74146031257409,5.01674563718185,4.94673881658201,5.22019786457013,5.35761900313088
"17332299",3.43121860527959,3.85912629906288,3.89752623978922,3.43452858779193,3.17160661835025,3.12240587620468,3.01977313334614,2.87517657752269,3.78009454432709,3.34255747987565,3.2414245553159,3.40853167266106,3.24386115282606,2.65227454143535,2.98431520035876,2.79746040373543
